a,albedo,arg_peri,diameter,e,H,i,anomaly,name,long_node,t_impact,d_impact
1.55390292,0.14,150.9030908,24.57315744,0.388298127,25.8,35.55572865,294.1103053,569920,311.8477113,6971.276352,2/1/2019
3.033999528,0.14,137.2704819,24.01380408,0.711039911,25.85,8.146693774,336.7102143,572075,312.9301109,6972.340482,2/2/2019
2.513434672,0.14,166.9897708,24.34786937,0.6045909,25.82,32.46264588,357.105873,572262,179.7612261,6840.085097,9/23/2018
2.223936024,0.14,169.976318,24.46025403,0.551135313,25.81,52.82563882,294.5736948,572899,26.76943629,7046.327244,4/17/2019
2.244919304,0.14,195.334201,49.9414288,0.555942661,24.26,18.23064321,249.7164594,573414,156.9030869,7181.822492,8/31/2019
1.851375951,0.14,133.7212729,53.02259307,0.512786884,24.13,7.376669,279.1109272,574216,40.11697863,7059.973433,5/1/2019
2.150842549,0.14,304.4243824,23.0388588,0.608716244,25.94,32.96903928,296.6942604,574393,219.6116854,7059.503344,5/1/2019
2.180257866,0.14,110.6294167,27.57153612,0.659929336,25.55,26.36094236,1.089701719,574598,196.9790443,6857.597376,10/11/2018
1.693865529,0.14,58.41558337,29.13808213,0.500423134,25.43,17.72156996,335.0939066,574743,351.0846613,6831.188901,9/14/2018
3.7742714,0.14,220.2767614,22.41098594,0.761404172,26,40.06725425,325.6623232,574759,25.59283767,7045.121636,4/16/2019
1.260060076,0.14,156.7012006,32.99597479,0.22094383,25.16,26.54094608,341.7001058,574876,204.5840437,6865.264987,10/18/2018
1.416280943,0.14,69.93982315,40.78129035,0.432556831,24.7,14.20870457,199.7369712,575516,202.5894128,7042.048089,4/13/2019
2.691044596,0.14,316.6962075,26.82013522,0.663534415,25.61,19.53029424,302.7587724,575794,264.462522,7106.130398,6/16/2019
1.33497283,0.14,152.9415643,23.46718317,0.268951781,25.9,10.19480565,351.1267124,575875,195.1555306,6855.683401,10/9/2018
1.684745032,0.14,352.933774,25.85002474,0.406616231,25.69,6.159823847,262.7230279,576120,200.4465061,7039.755316,4/11/2019
1.087629947,0.14,257.5069839,38.41147312,0.225430913,24.83,13.18908149,215.6724259,576226,262.3581753,6922.632856,12/15/2018
2.694238836,0.14,2.45762229,25.1455398,0.631210296,25.75,3.209387523,347.1103051,576282,33.16690846,6873.817642,10/27/2018
1.80560371,0.14,13.02145958,23.46718317,0.451554548,25.9,31.17166419,339.0412329,577265,18.09417243,6858.717617,10/12/2018
2.038035914,0.14,219.9382532,37.71038472,0.543674912,24.87,10.02230851,258.3083435,578080,66.32189473,7087.14419,5/28/2019
1.622996244,0.14,141.3012815,22.93300486,0.429274843,25.95,1.125025007,344.4093973,578906,220.6180887,6881.4025,11/3/2018
1.54323845,0.14,209.126907,23.35936125,0.365300944,25.91,39.21733341,170.7362207,579768,136.8886863,7161.040372,8/10/2019
2.446247699,0.14,317.3767698,22.41098594,0.632708263,26,38.58440194,311.6956472,579867,197.1745015,7036.543211,4/8/2019
2.508962509,0.14,337.908715,23.68432234,0.613753054,25.88,50.54324865,352.9975526,580480,22.71029033,6863.384836,10/16/2018
0.924108481,0.14,55.92218041,58.40647056,0.169529778,23.92,51.56715514,35.2642653,582127,221.7544451,6882.493326,11/4/2018
1.32242634,0.14,57.12547302,47.69369423,0.338349327,24.36,28.57600309,217.3533446,584593,154.2497104,6993.421336,2/23/2019
1.69260712,0.14,30.95114708,26.69690789,0.428306229,25.62,6.275007613,233.782973,585431,233.8695593,7074.196914,5/15/2019
0.704066056,0.14,16.95176482,44.10227197,0.507554518,24.53,37.10857521,311.223977,586473,121.4168829,7144.865852,7/25/2019
1.236600167,0.14,34.26017761,26.33061258,0.230552554,25.65,51.02534767,255.8867984,586525,93.39604604,6933.511089,12/26/2018
3.778656921,0.14,206.756773,33.92039986,0.744152572,25.1,52.94360497,310.6549254,586655,141.2363341,7165.577424,8/15/2019
1.401260597,0.14,55.41840792,29.0042048,0.3792728,25.44,51.01458898,284.4264032,586699,62.17660615,6902.775122,11/25/2018
1.502380255,0.14,34.00887609,28.2137597,0.35523293,25.5,39.2107001,197.6675867,586849,251.0855956,7092.149204,6/2/2019
1.53184813,0.14,358.142066,24.57315744,0.33827715,25.8,50.29196321,219.4868533,587029,248.9840617,7089.957515,5/31/2019
1.552328633,0.14,209.1647986,28.2137597,0.378455974,25.5,15.33380439,238.5096371,587137,12.63485112,7031.90276,4/3/2019
0.867956989,0.14,312.687453,27.44485642,0.317484346,25.56,17.53062222,19.84226082,587572,354.9044268,7014.024923,3/16/2019
1.553903973,0.14,323.8285768,42.50704973,0.390502196,24.61,56.53230357,263.3476801,587726,198.3485108,7037.739829,4/9/2019
1.526935327,0.14,208.3592266,27.31875876,0.364942215,25.57,7.53249811,332.7541614,588388,185.6659221,6846.040871,9/29/2018
2.001115113,0.14,20.0931251,22.93300486,0.515724501,25.95,73.74559447,292.9793632,588389,155.2919668,6994.469428,2/24/2019
1.75635772,0.14,358.0157769,25.85002474,0.434611406,25.69,14.98618891,279.8472064,589787,169.8201259,7008.912694,3/11/2019
2.05326738,0.14,256.7086995,53.51320508,0.664103931,24.11,36.19856847,328.2209471,590580,207.0107116,6867.718436,10/21/2018
1.596287012,0.14,239.7843951,29.0042048,0.482806388,25.44,8.410807115,266.2593046,591165,308.0420357,6967.525726,1/29/2019
2.178743467,0.14,255.5488533,41.15863499,0.674605637,24.68,9.065850868,248.4093949,591518,113.130201,7136.157455,7/16/2019
1.572676766,0.14,232.9017931,32.54325304,0.447861604,25.19,18.72341994,303.9732072,591897,229.8839703,6890.579538,11/13/2018
2.372475828,0.14,87.20047116,23.46718317,0.74815093,25.9,13.01324115,282.2391457,594424,220.6388905,7060.574831,5/2/2019
2.425366627,0.14,113.3499223,35.51901905,0.853495186,25,31.7471135,297.0882391,594873,177.9822925,7017.140928,3/19/2019
2.101067537,0.14,32.99090266,28.2137597,0.549788202,25.5,36.29019269,278.2210444,595216,205.4220539,7044.950659,4/16/2019
1.334514607,0.14,160.2175766,25.26160634,0.268126005,25.74,63.21213566,259.800602,595441,332.8831547,6992.074728,2/22/2019
2.006930202,0.14,212.9420409,31.36613181,0.523336209,25.27,2.327667243,229.7570344,596839,142.9680182,7167.297985,8/16/2019
2.180632257,0.14,355.6973183,34.39227962,0.546797505,25.07,40.89675738,307.4851059,597092,153.8367001,6993.017267,2/23/2019
2.981388327,0.14,188.92025,24.68658198,0.670594204,25.79,14.42063671,342.1121387,597210,244.0055709,6904.572526,11/27/2018
2.38213315,0.14,135.9409082,38.58877242,0.620057387,24.82,37.04840868,277.6300247,597440,133.9331663,7157.95729,8/7/2019
3.114068916,0.14,26.10850453,133.8014941,0.691609546,22.12,23.1181783,316.5108876,597551,201.3031962,7040.741181,4/12/2019
2.456670398,0.14,351.9924366,24.57315744,0.596994388,25.8,22.28839518,347.0323722,598327,34.26806762,6874.99163,10/28/2018
1.324045065,0.14,201.0612725,41.34861462,0.246088959,24.67,38.95988874,117.6978967,598576,148.6445947,7173.279014,8/22/2019
2.15641711,0.14,170.8511768,107.2657227,0.539591704,22.6,8.748245826,298.244769,598795,4.621621344,7023.769868,3/26/2019
1.657056285,0.14,177.5971209,23.14520134,0.386654674,25.93,3.916308157,215.5513374,598862,109.8444906,7132.5504,7/13/2019
1.782947722,0.14,125.0875962,28.08412925,0.515083113,25.51,36.73374349,227.8986002,600471,152.8502648,7177.640867,8/27/2019
0.960547886,0.14,143.455511,23.46718317,0.055100373,25.9,26.1741703,191.5657972,601813,5.128915312,6845.551679,9/29/2018
2.016025311,0.14,3.89696002,23.57550276,0.509009346,25.89,2.154677716,296.6449149,601908,159.6778151,6998.698831,3/1/2019
0.941839139,0.14,124.9937618,24.12464677,0.486732069,25.84,10.94168606,69.8562949,601976,183.6701653,7022.862583,3/25/2019
2.26393041,0.14,16.0948956,22.61835224,0.55790814,25.98,62.21307985,274.765033,602302,257.9898053,7099.360283,6/9/2019
1.366917571,0.14,38.78015041,32.54325304,0.315200395,25.19,29.20831476,291.2017232,603572,56.65721249,6897.298828,11/19/2018
1.48344101,0.14,200.4074478,23.68432234,0.335089775,25.88,13.21442689,228.8031028,603590,21.31696525,7040.704374,4/12/2019
1.371024759,0.14,50.92779994,29.67979952,0.798234787,25.39,28.26786764,8.452422264,603703,188.043578,6848.536497,10/2/2018
1.676545793,0.14,247.9117298,31.94927173,0.539384808,25.23,44.86294109,262.1104974,603925,329.4616051,6988.679291,2/19/2019
1.376980349,0.14,3.526901007,26.08921208,0.279407699,25.67,22.19749629,320.9137077,604031,38.20411046,6878.923403,11/1/2018
2.26240853,0.14,80.42568326,30.09268666,0.715983611,25.36,6.743493962,319.7446723,604475,72.574044,6913.014667,12/5/2018
2.242488722,0.14,230.2001113,40.40740524,0.613101901,24.72,82.31383105,280.9481647,604995,31.78213617,7051.463535,4/22/2019
1.68739385,0.14,239.3181145,26.94393134,0.810690407,25.6,24.01469009,307.1437731,605048,139.1126213,6978.437943,2/8/2019
2.267407933,0.14,141.5907294,23.35936125,0.592904594,25.91,8.111957587,2.393743806,605404,178.4007609,6838.679601,9/22/2018
2.060559319,0.14,194.3711445,35.68296739,0.512502457,24.99,22.27375536,245.1716378,605556,126.8707172,7150.565477,7/31/2019
0.817672923,0.14,10.91030359,31.22201752,0.211264051,25.28,13.13085484,316.2707295,606254,314.1923708,6973.50983,2/4/2019
0.756873127,0.14,196.9031256,27.69880055,0.326617754,25.54,55.5013085,309.3306763,606723,111.5889716,6951.359761,1/12/2019
3.143765634,0.14,330.5770469,22.72275381,0.696823373,25.97,61.38906255,1.850342195,607119,349.5806119,6829.656951,9/13/2018
1.718259865,0.14,111.7416215,37.53712124,0.550439191,24.88,11.18457927,293.5480534,607215,355.9228386,7015.057135,3/17/2019
1.114746273,0.14,58.45373511,25.61303029,0.179656812,25.71,3.642652414,241.8458071,607433,68.2456655,6908.461653,11/30/2018
1.812105304,0.14,355.8998466,30.93577234,0.449140765,25.3,51.97939048,275.8339136,607955,190.4795754,7029.755792,4/1/2019
1.927123107,0.14,9.848567247,28.87094259,0.491145528,25.45,41.20260882,300.3369924,608029,132.5475169,6971.963458,2/2/2019
1.006295505,0.14,244.2218632,25.1455398,0.442896678,25.75,49.50650091,207.4814106,608351,200.387232,7039.814993,4/11/2019
1.821237561,0.14,95.66323757,23.0388588,0.638230269,25.94,41.62581077,246.756824,608967,125.9909624,7149.657477,7/30/2019
1.620813468,0.14,114.7139704,27.69880055,0.509107203,25.54,58.71776419,347.0811244,609152,229.0029563,6889.713842,11/12/2018
1.760153736,0.14,354.1831148,22.93300486,0.432417272,25.95,15.86604596,348.3311604,609372,10.04775306,6850.542193,10/4/2018
1.754015704,0.14,148.990193,39.4876204,0.446576994,24.77,53.2997571,249.9778139,609387,81.5707833,7103.101519,6/13/2019
2.435891265,0.14,79.25048947,24.46025403,0.727222931,25.81,24.8264946,254.9578333,610164,333.2896606,7178.100391,8/27/2019
1.266910413,0.14,253.2951325,32.09674287,0.367431892,25.22,24.08606916,277.004785,610231,224.2219302,6884.947958,11/7/2018
2.517674461,0.14,16.80260181,23.68432234,0.609158118,25.88,7.691712753,303.502446,611011,194.3999142,7033.69479,4/5/2019
2.586054301,0.14,93.74841392,22.51443035,0.771558405,25.99,62.5471046,322.4766893,612042,1.295648351,7020.477752,3/22/2019
2.595820898,0.14,13.23773146,36.68267205,0.61623096,24.93,31.83615803,301.3877194,612197,216.3324783,7056.129854,4/27/2019
2.817255422,0.14,282.2950745,32.24489471,0.842050411,25.21,5.790183408,343.0480528,612478,195.6774818,6856.270171,10/9/2018
2.382039562,0.14,230.1527917,27.9550944,0.638027697,25.52,15.95687608,343.6410883,612782,183.2853115,6843.679393,9/27/2018
2.3538607,0.14,236.4422822,32.69346587,0.644119354,25.18,29.0513957,259.5587607,613049,123.3053477,7146.845526,7/27/2019
1.628186657,0.14,164.9370012,26.94393134,0.389802292,25.6,31.13727302,355.0693006,614822,180.9570629,6841.305334,9/24/2018
1.943094775,0.14,96.14358902,64.33702326,0.675877091,23.71,2.551264929,340.3862324,615515,257.2382663,6917.686788,12/10/2018
2.417180496,0.14,44.39697504,32.69346587,0.626751689,25.18,26.71046773,261.2635598,615798,317.5076517,7161.691745,8/11/2019
1.453568388,0.14,243.6047727,44.30583881,0.437311198,24.52,15.5969151,274.9294884,616396,263.6053866,6923.887857,12/16/2018
2.676751721,0.14,62.39937186,29.0042048,0.70692869,25.44,23.29795524,295.3922372,618389,224.8053869,7064.862164,5/6/2019
0.678986493,0.14,198.3274926,29.40769349,0.541263402,25.41,27.703904,342.4629639,618608,61.24147203,6901.839885,11/24/2018
1.230057833,0.14,144.1357112,22.93300486,0.871556838,25.95,57.96025942,157.783133,619658,217.7255427,7057.568772,4/29/2019
1.458762755,0.14,3.547972441,23.0388588,0.323013441,25.94,31.14523043,313.2127453,620295,57.91824064,6898.550081,11/21/2018
0.900623363,0.14,35.82834721,37.53712124,0.128177442,24.88,18.09880716,296.6205872,620356,330.7009635,6989.872006,2/20/2019
2.230170572,0.14,54.70266581,24.80053006,0.622486713,25.78,11.12055097,280.1870348,621267,209.9937335,7049.623976,4/21/2019
1.963728656,0.14,41.05401993,44.10227197,0.54086312,24.53,66.75248988,290.7752265,621349,141.4194705,6980.719407,2/11/2019
1.390781236,0.14,208.1000662,31.22201752,0.303314418,25.28,8.521962822,223.8387864,621522,1.135131551,7020.223302,3/22/2019
1.51626887,0.14,170.6757054,28.2137597,0.341805877,25.5,27.89865858,248.1903266,622079,18.57031381,7037.950389,4/9/2019
3.409018439,0.14,192.1715239,29.40769349,0.711139132,25.41,19.21282345,328.1577665,622600,352.9250668,7012.049208,3/14/2019
2.708249673,0.14,240.4491109,80.62337292,0.891220619,23.22,8.765524253,325.7932612,622980,173.3372303,7012.478996,3/14/2019
0.760543844,0.14,14.38483715,23.35936125,0.332250203,25.91,28.58765666,89.69094046,623344,200.0895963,6860.731399,10/14/2018
2.440481199,0.14,60.55800319,29.67979952,0.676583581,25.39,11.98357463,334.598884,623522,36.40165608,6877.127587,10/30/2018
1.824702936,0.14,265.8655626,22.61835224,0.656586773,25.98,45.56480118,314.259813,624751,224.4103116,6885.142922,11/7/2018
1.812348258,0.14,191.7244197,29.0042048,0.46076252,25.44,35.57836565,311.3901023,625173,268.5737093,6928.77697,12/21/2018
1.315826738,0.14,188.4974876,28.6062522,0.23129519,25.47,25.93696346,178.0895176,625213,67.74496922,7088.641149,5/30/2019
0.834425339,0.14,320.1636708,31.51091129,0.422827261,25.26,13.83594185,259.8531227,625976,75.34312803,7096.558696,6/7/2019
1.175131577,0.14,262.7193314,25.26160634,0.436517882,25.74,24.36558065,221.3539754,626034,218.3808125,7058.234492,4/29/2019
2.031876522,0.14,48.22917581,28.47481841,0.893764281,25.48,38.06535445,287.0919407,627458,51.42979068,7071.707703,5/13/2019
2.544030577,0.14,178.1478255,23.90347067,0.612021186,25.86,86.60466507,339.7988635,627861,242.0145125,6902.620675,11/25/2018
1.670692731,0.14,207.4211535,27.31875876,0.426331395,25.57,21.01616308,265.2683828,628145,344.0483824,7003.170611,3/5/2019
2.280651626,0.14,282.7929997,24.80053006,0.707741478,25.78,37.30173857,331.6345099,628326,120.8538327,6960.458502,1/21/2019
2.550986115,0.14,59.03509855,22.72275381,0.690638249,25.97,26.63612326,315.3622378,628535,125.273363,6964.799417,1/26/2019
0.999221182,0.14,65.68861842,23.25203474,0.438084847,25.92,21.52056854,272.7963329,629618,310.8381721,6970.281862,1/31/2019
1.321889961,0.14,173.3613516,23.68432234,0.233194086,25.88,11.17922397,182.6049125,631274,76.44238964,7097.617852,6/8/2019
2.130293077,0.14,111.2598431,27.57153612,0.64726923,25.55,15.70677257,5.639292469,631785,183.2962761,6843.69483,9/27/2018
1.969643994,0.14,221.2420803,24.46025403,0.533256995,25.81,68.07265744,264.1322378,632049,35.41693797,7055.193475,4/26/2019
2.689474386,0.14,1.209021807,24.23600108,0.622613605,25.83,14.91123466,285.0254111,632291,308.7299564,7152.511304,8/2/2019
1.59766486,0.14,312.6488614,26.08921208,0.432912478,25.67,23.73854043,266.4368403,633204,207.2623089,7046.826621,4/18/2019
1.126594448,0.14,277.0667088,30.93577234,0.306870631,25.3,30.96905123,301.7444069,633340,108.9357543,6948.750612,1/10/2019
2.095850742,0.14,40.99870205,24.68658198,0.56729146,25.79,5.218693807,285.5338408,633777,177.5064123,7016.637113,3/19/2019
2.899296588,0.14,225.0061208,42.31174758,0.695394833,24.62,11.20162158,307.9923389,634410,27.14825146,7046.69753,4/18/2019
1.538762846,0.14,109.3456042,35.84767249,0.486458482,24.98,41.45384254,251.078835,634614,57.70563648,7078.211868,5/19/2019
2.27188198,0.14,57.08213925,27.44485642,0.639975367,25.56,71.45263182,334.2337722,634728,28.42890929,6869.145515,10/22/2018
2.222323406,0.14,309.9477589,26.33061258,0.615553222,25.65,78.89403678,348.095922,635913,52.23519097,6892.92641,11/15/2018
1.809950244,0.14,274.0704346,23.57550276,0.693132492,25.89,16.43129796,309.876399,636586,233.970114,6894.656833,11/17/2018
3.260687672,0.14,165.6260486,28.08412925,0.699726005,25.51,26.51468552,330.726137,636699,344.6715954,7003.800504,3/6/2019
1.921932206,0.14,211.3777953,42.50704973,0.498598879,24.61,74.70324964,251.749269,636712,64.41157983,7085.19258,5/26/2019
1.814792076,0.14,105.3574866,24.46025403,0.60472378,25.81,50.79510759,353.2992819,638520,219.801035,6880.544709,11/3/2018
2.464027137,0.14,145.7608348,22.82763727,0.622662464,25.96,9.752919604,315.2098194,638874,360.2106254,7019.355594,3/21/2019
1.570560881,0.14,4.316339493,27.57153612,0.372156238,25.55,30.45864088,314.6852609,639315,64.24908391,6904.815411,11/27/2018
2.164963587,0.14,262.1082222,33.76454978,0.704153571,25.11,10.30990117,330.0906341,639352,208.645818,6869.365129,10/22/2018
1.527085258,0.14,280.6078362,34.23426145,0.539385257,25.08,53.80845053,306.7805891,640230,129.3900769,6968.857556,1/30/2019
1.119782397,0.14,316.40095,26.20963441,0.146977072,25.66,31.56120545,243.9921315,640844,157.8136147,6996.965181,2/27/2019
1.991902921,0.14,312.3762202,23.68432234,0.550410206,25.88,9.950588936,279.1215406,640959,243.7268276,7084.466257,5/25/2019
1.67838513,0.14,281.3647449,59.76693203,0.576949839,23.87,5.543176068,275.6843813,641201,213.2783823,7052.999076,4/24/2019
1.359285589,0.14,277.1393001,24.91500411,0.461780633,25.77,27.34489311,172.8606682,641682,329.4142795,7174.076741,8/23/2019
0.877190721,0.14,155.5511659,32.09674287,0.175779683,25.22,71.36721761,259.1260186,642611,239.7908238,7080.386874,5/21/2019
1.226054953,0.14,128.8445181,36.51413048,0.752705282,24.94,27.20138765,317.8198799,643804,348.7218094,6828.771572,9/12/2018
0.851141707,0.14,134.8739845,36.51413048,0.45116928,24.94,60.8024883,204.190868,643997,31.34652395,6872.075225,10/25/2018
1.382874319,0.14,91.60827398,24.57315744,0.533364099,25.8,30.43024092,186.9488147,644701,209.6060766,7049.232643,4/20/2019
1.880358255,0.14,104.6506977,49.2562067,0.622291651,24.29,20.65623128,358.3649024,645779,207.4491117,6868.158366,10/21/2018
1.387743911,0.14,269.8108935,48.13499855,0.516041446,24.34,19.04140407,135.8027746,645892,111.3476232,7134.308619,7/14/2019
2.020216951,0.14,10.35703897,34.87072389,0.507011348,25.04,14.87967783,281.4931526,646413,198.7772635,7038.147853,4/9/2019
1.303688261,0.14,153.4198773,24.91500411,0.254454103,25.77,36.34627803,248.9757085,647068,349.9500549,7009.077017,3/11/2019
1.947707934,0.14,194.4615524,27.19324047,0.485008087,25.58,15.52453001,230.6614204,647381,138.3072407,7162.492733,8/11/2019
2.660983661,0.14,56.66701913,27.44485642,0.901123906,25.56,34.38596539,353.3881656,647805,225.1674391,6885.899407,11/8/2018
2.719016472,0.14,349.7871029,22.82763727,0.633489194,25.96,66.24841646,356.2852116,647945,2.604655,6842.996258,9/26/2018
1.325780182,0.14,315.1560295,25.96934303,0.30555558,25.68,12.06150158,331.5095149,648718,58.40108057,6898.985442,11/21/2018
1.83088222,0.14,148.442384,31.22201752,0.479126907,25.28,22.40834506,282.1982207,649965,19.48999233,7038.882266,4/10/2019
1.644799303,0.14,220.5101994,25.61303029,0.434467795,25.71,43.27044515,333.6707758,650021,181.570561,6841.936269,9/25/2018
0.635407443,0.14,188.2611957,34.87072389,0.569666875,25.04,40.58997995,242.3001509,651149,118.7235101,6958.361381,1/19/2019
1.832318974,0.14,342.8250647,24.01380408,0.468714474,25.85,18.35521572,299.2754892,651674,145.4999398,6984.726368,2/15/2019
2.349431962,0.14,208.2609504,91.7193489,0.597826513,22.94,44.99896901,306.5476267,652039,332.6205839,6991.813489,2/22/2019
1.263726011,0.14,224.1861239,29.67979952,0.254852167,25.39,15.17916052,307.2413029,653048,195.3627157,6855.926958,10/9/2018
2.439384451,0.14,174.4043296,36.51413048,0.589168119,24.94,8.652300571,355.8428081,654530,178.2954918,6838.552362,9/22/2018
1.509082878,0.14,272.6799774,31.94927173,0.55588512,25.23,10.11367189,229.9594982,654785,273.6206122,7115.737577,6/26/2019
1.256040771,0.14,295.7275558,31.65635905,0.651477195,25.25,31.8858748,319.4317878,656359,163.5019561,6823.397463,9/6/2018
1.157287692,0.14,126.3869494,38.94582994,0.708704784,24.8,27.88808286,276.9409683,656401,33.27069156,6874.002884,10/27/2018
1.615962395,0.14,306.9848299,24.34786937,0.464821158,25.82,9.256706603,293.4193807,658026,156.8506387,6995.979146,2/26/2019
2.028733352,0.14,220.7924294,35.84767249,0.549472804,24.98,78.48875053,275.8789664,658047,14.39833338,7033.727753,4/5/2019
2.40374555,0.14,5.162941217,22.72275381,0.587260452,25.97,8.639119823,343.7813862,658262,34.47166677,6875.153798,10/28/2018
1.546466279,0.14,354.4006205,52.53647902,0.352150947,24.15,25.8521223,246.5433737,658992,204.7656908,7044.26719,4/15/2019
2.566858861,0.14,72.10585713,79.15183052,0.843774023,23.26,40.58291752,320.2200152,659151,7.535160363,7026.776531,3/29/2019
1.948686275,0.14,53.24677348,24.57315744,0.55730309,25.8,8.439633502,258.3383808,661967,220.0444003,7059.948719,5/1/2019
1.721015397,0.14,20.83868265,26.57424674,0.420867901,25.63,13.90058137,223.1940611,662487,271.4914047,7113.47479,6/23/2019
2.462881936,0.14,353.7628555,29.54343323,0.594349402,25.4,25.76006292,305.2664915,662516,198.2617589,7037.642243,4/9/2019
2.527343719,0.14,1.842591763,24.01380408,0.608884444,25.85,6.499508766,340.6293643,662779,54.84754117,6895.442019,11/17/2018
1.354041376,0.14,195.6547625,24.46025403,0.276760952,25.81,19.10149067,298.5041986,663153,242.0048183,6902.585317,11/25/2018
2.348972195,0.14,312.5114465,51.57758021,0.633698373,24.19,13.91409985,339.9909449,664197,83.80203827,6924.067196,12/16/2018
1.347190881,0.14,237.0806479,25.61303029,0.332751745,25.71,11.43332079,155.8428258,664397,74.18823954,7095.337853,6/5/2019
1.406636694,0.14,89.1492033,23.35936125,0.550114682,25.91,41.99265772,346.0222441,664707,233.1137756,6893.797447,11/16/2018
2.179377872,0.14,216.856918,24.12464677,0.575488903,25.84,13.81085925,287.5917565,665143,7.211739095,7026.42914,3/28/2019
2.58856703,0.14,333.531661,22.51443035,0.62639614,25.99,40.81260012,307.2542191,665152,221.5181635,7061.469949,5/2/2019
1.341939027,0.14,153.6405775,23.7936442,0.270539444,25.87,40.36900879,236.0327798,665506,17.4693418,7036.841029,4/8/2019
3.099999446,0.14,235.827198,36.17936692,0.739802335,24.96,20.66293759,320.2977473,665695,342.7901019,7001.925826,3/4/2019
2.75856057,0.14,301.6293919,22.61835224,0.711933952,25.98,28.04383539,329.2305691,665869,159.2972899,6998.445788,2/28/2019
1.611304417,0.14,96.1918366,57.87099682,0.64661334,23.94,15.68053829,332.6885814,666709,344.1079669,6824.022588,9/7/2018
2.323451665,0.14,219.5127824,27.31875876,0.601615432,25.57,16.95150461,254.2380672,667031,143.6070956,7168.029157,8/17/2019
2.96754328,0.14,198.6039586,29.67979952,0.66917415,25.39,19.83115711,313.8514494,667630,23.45546384,7042.925631,4/14/2019
0.916223553,0.14,226.6412812,40.96952824,0.159656065,24.69,61.27663534,91.12901647,668024,2.332025675,6842.716975,9/26/2018
0.900630501,0.14,126.6239011,28.3439885,0.248085759,25.49,30.55282853,185.6906179,668620,40.67929557,6881.407481,11/3/2018
2.637815008,0.14,84.44468379,32.84437206,0.803684362,25.17,28.1997479,309.1756375,669363,63.32062536,7084.051134,5/25/2019
0.850909312,0.14,319.894141,24.01380408,0.276150314,25.85,13.36405826,349.0783282,670547,1.931930065,7021.07094,3/23/2019
1.199792588,0.14,146.819728,33.14827729,0.188550504,25.15,18.98507808,355.1350475,671251,194.0925076,6854.650904,10/8/2018
2.678912809,0.14,269.0023631,28.73829266,0.791518371,25.46,32.31076748,330.8794233,671452,243.6666156,6904.253644,11/26/2018
1.320474276,0.14,71.89779282,29.27257741,0.614077531,25.42,58.9708971,202.6469193,672438,92.62405746,7114.687277,6/25/2019
0.842061503,0.14,136.9393176,33.92039986,0.333285076,25.1,23.21008001,29.95984288,673077,154.9024066,6994.061748,2/24/2019
1.206918979,0.14,92.56778598,24.23600108,0.386783266,25.83,31.54873238,220.579194,673175,45.78191996,7065.856026,5/7/2019
1.215922296,0.14,146.2378818,26.94393134,0.196227288,25.6,12.16385848,210.9703824,675005,31.87686061,7051.471581,4/22/2019
2.472901239,0.14,0.596094131,23.57550276,0.602335616,25.89,15.41238637,330.1310555,675096,95.29754204,6935.34572,12/27/2018
1.74857119,0.14,190.5569561,33.45499452,0.432890552,25.13,27.06860589,336.6020563,675112,203.3395926,6864.013727,10/17/2018
1.629404266,0.14,313.8987494,22.82763727,0.441034324,25.96,41.68815758,266.5368911,675515,211.7848909,7051.462705,4/22/2019
2.449513393,0.14,245.3257477,25.73125467,0.859330548,25.7,24.74688571,316.2292407,675687,190.8363523,7030.118967,4/1/2019
1.601073712,0.14,356.0034764,72.8552685,0.379626968,23.44,18.86068159,267.415445,676352,172.583991,7011.693009,3/14/2019
2.831797557,0.14,234.4621789,34.07696931,0.707638372,25.09,5.982198494,346.5770347,676522,186.061869,6846.511493,9/30/2018
1.698564059,0.14,101.2113172,32.84437206,0.695382549,25.17,34.54488277,215.3887678,677402,252.010071,7093.117252,6/3/2019
2.065322727,0.14,252.4065006,32.39373038,0.648123208,25.2,3.694804957,271.7199362,677757,19.76883846,7039.162461,4/10/2019
1.196162289,0.14,242.093761,22.82763727,0.251244976,25.96,54.53191469,302.3341395,678425,182.4891377,6842.875278,9/26/2018
1.311176357,0.14,252.7673542,26.33061258,0.392469006,25.65,30.6938381,199.2461774,678837,351.6310168,7010.760621,3/13/2019
2.203773844,0.14,302.2588098,23.14520134,0.63385244,25.93,20.18281899,325.8834824,679942,129.9774159,6969.424428,1/30/2019
1.689757526,0.14,61.8819952,23.57550276,0.51556083,25.89,34.84273466,246.8990047,681354,187.3910933,7026.627494,3/29/2019
0.763200112,0.14,175.7295347,39.66988697,0.323020205,24.76,50.67468611,184.7394658,682110,223.6456295,7063.662964,5/5/2019
1.754185285,0.14,48.0975759,27.31875876,0.49192233,25.57,4.597853041,252.0847796,682726,196.6088283,7035.955709,4/7/2019
2.372522505,0.14,175.9269691,27.69880055,0.584773584,25.54,14.55344255,318.1986775,683529,316.8374945,6976.172114,2/6/2019
2.083908892,0.14,203.0166981,27.19324047,0.534103213,25.58,3.195113234,340.9240037,684708,197.2142695,6857.796081,10/11/2018
2.26325067,0.14,61.23515368,26.33061258,0.649944423,25.65,33.99504712,334.1155327,684994,26.64464697,6867.345619,10/20/2018
1.813636878,0.14,70.80964208,26.45214917,0.582533441,25.64,39.40221763,246.3607829,685313,213.7661439,7053.497781,4/24/2019
